id,name,hurricane_category,year,month_day,date,hours_minutes,record_identifier,status_of_system,latitude,longitude,maximum_sustained_wind_knots,maximum_pressure,34_kt_ne,34_kt_se,34_kt_sw,34_kt_nw,50_kt_ne,50_kt_se,50_kt_sw,50_kt_nw,64_kt_ne,64_kt_se,64_kt_sw,64_kt_nw
AL072009,FRED,2,2009,0910,20090910,1200,,HU,16.1,-34.6,85.0,974.0,90.0,105.0,45.0,75.0,45.0,45.0,20.0,30.0,25.0,25.0,15.0,20.0
AL072009,FRED,1,2009,0910,20090910,1800,,HU,16.7,-34.9,80.0,975.0,90.0,105.0,45.0,75.0,45.0,45.0,20.0,30.0,25.0,25.0,15.0,20.0
AL072009,FRED,1,2009,0911,20090911,0000,,HU,17.2,-35.1,80.0,975.0,90.0,90.0,60.0,90.0,45.0,45.0,20.0,30.0,20.0,20.0,10.0,20.0
AL072009,FRED,1,2009,0911,20090911,0600,,HU,17.5,-34.8,75.0,980.0,90.0,60.0,75.0,105.0,45.0,45.0,30.0,45.0,20.0,20.0,0.0,20.0
AL072009,FRED,1,2009,0911,20090911,1200,,HU,17.6,-34.5,65.0,987.0,75.0,60.0,60.0,105.0,45.0,45.0,30.0,45.0,15.0,15.0,0.0,15.0
AL112009,IDA,1,2009,1105,20091105,0600,,HU,12.6,-83.3,65.0,987.0,50.0,40.0,25.0,40.0,20.0,20.0,10.0,20.0,15.0,10.0,0.0,10.0
AL112009,IDA,1,2009,1105,20091105,1200,L,HU,12.9,-83.6,70.0,985.0,60.0,50.0,25.0,50.0,30.0,25.0,15.0,25.0,15.0,10.0,0.0,10.0
AL112009,IDA,1,2009,1108,20091108,0000,,HU,19.5,-84.5,70.0,987.0,120.0,75.0,40.0,90.0,40.0,30.0,20.0,30.0,15.0,0.0,0.0,15.0
AL112009,IDA,1,2009,1108,20091108,0600,,HU,20.1,-85.3,80.0,984.0,120.0,75.0,40.0,90.0,40.0,30.0,20.0,30.0,15.0,0.0,0.0,15.0
AL112009,IDA,2,2009,1108,20091108,1200,,HU,20.9,-85.8,85.0,983.0,120.0,75.0,40.0,90.0,40.0,30.0,20.0,30.0,15.0,0.0,0.0,15.0
AL112009,IDA,2,2009,1108,20091108,1800,,HU,21.9,-86.2,85.0,975.0,120.0,90.0,45.0,90.0,60.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0
AL112009,IDA,2,2009,1109,20091109,0000,,HU,23.0,-86.5,90.0,979.0,150.0,100.0,45.0,90.0,60.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0
AL112009,IDA,1,2009,1109,20091109,0600,,HU,24.4,-87.5,80.0,988.0,175.0,100.0,45.0,90.0,60.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0
AL112009,IDA,1,2009,1109,20091109,1800,,HU,27.9,-88.6,65.0,990.0,175.0,125.0,75.0,125.0,60.0,0.0,50.0,50.0,0.0,0.0,20.0,0.0
AL112009,IDA,1,2009,1109,20091109,2100,W,HU,28.5,-88.7,75.0,990.0,175.0,125.0,75.0,125.0,60.0,0.0,50.0,50.0,0.0,0.0,20.0,0.0
AL012010,ALEX,1,2010,0630,20100630,0000,,HU,23.0,-94.4,65.0,973.0,150.0,150.0,75.0,130.0,80.0,80.0,30.0,40.0,15.0,15.0,15.0,15.0
AL012010,ALEX,1,2010,0630,20100630,0600,,HU,23.1,-94.8,70.0,966.0,180.0,150.0,90.0,130.0,80.0,80.0,30.0,40.0,20.0,20.0,15.0,15.0
AL012010,ALEX,1,2010,0630,20100630,1200,,HU,23.5,-95.2,75.0,958.0,180.0,150.0,100.0,130.0,80.0,80.0,30.0,40.0,50.0,20.0,15.0,15.0
AL012010,ALEX,1,2010,0630,20100630,1500,T,HU,24.0,-95.5,75.0,958.0,180.0,150.0,100.0,130.0,80.0,80.0,30.0,40.0,50.0,20.0,15.0,15.0
AL012010,ALEX,1,2010,0630,20100630,1800,,HU,24.3,-96.2,80.0,962.0,180.0,180.0,120.0,130.0,90.0,80.0,60.0,40.0,50.0,30.0,15.0,15.0
AL012010,ALEX,2,2010,0701,20100701,0000,,HU,24.3,-97.3,90.0,948.0,180.0,180.0,120.0,120.0,90.0,90.0,60.0,50.0,50.0,30.0,15.0,15.0
AL012010,ALEX,2,2010,0701,20100701,0200,L,HU,24.2,-97.7,95.0,946.0,180.0,180.0,120.0,120.0,90.0,90.0,60.0,50.0,50.0,30.0,15.0,15.0
AL012010,ALEX,1,2010,0701,20100701,0600,,HU,24.1,-98.4,75.0,963.0,180.0,180.0,120.0,90.0,75.0,75.0,30.0,30.0,20.0,20.0,10.0,10.0
AL062010,DANIELLE,1,2010,0823,20100823,1800,,HU,15.2,-40.9,65.0,987.0,60.0,45.0,45.0,60.0,20.0,20.0,0.0,20.0,15.0,10.0,0.0,15.0
AL062010,DANIELLE,1,2010,0824,20100824,0000,,HU,15.4,-42.6,75.0,982.0,75.0,60.0,60.0,75.0,40.0,30.0,20.0,40.0,20.0,15.0,0.0,20.0
AL062010,DANIELLE,1,2010,0824,20100824,0600,,HU,15.6,-44.2,80.0,977.0,90.0,60.0,60.0,90.0,50.0,35.0,25.0,40.0,25.0,15.0,10.0,25.0
AL062010,DANIELLE,1,2010,0824,20100824,1200,,HU,16.2,-45.8,70.0,984.0,120.0,90.0,60.0,90.0,60.0,45.0,30.0,60.0,25.0,15.0,10.0,25.0
AL062010,DANIELLE,1,2010,0824,20100824,1800,,HU,17.0,-47.5,65.0,987.0,120.0,90.0,60.0,90.0,60.0,45.0,30.0,45.0,25.0,15.0,10.0,25.0
AL062010,DANIELLE,1,2010,0825,20100825,0000,,HU,17.7,-49.0,70.0,984.0,120.0,90.0,60.0,90.0,60.0,45.0,30.0,45.0,25.0,15.0,0.0,25.0
AL062010,DANIELLE,1,2010,0825,20100825,0600,,HU,18.4,-50.4,70.0,984.0,120.0,90.0,60.0,90.0,60.0,45.0,30.0,45.0,25.0,15.0,10.0,25.0
AL062010,DANIELLE,1,2010,0825,20100825,1200,,HU,19.4,-51.6,70.0,984.0,120.0,90.0,60.0,90.0,60.0,45.0,30.0,45.0,25.0,15.0,10.0,25.0
AL062010,DANIELLE,1,2010,0825,20100825,1800,,HU,20.7,-52.6,75.0,980.0,120.0,90.0,60.0,90.0,60.0,45.0,30.0,45.0,25.0,15.0,10.0,25.0
AL062010,DANIELLE,1,2010,0826,20100826,0000,,HU,22.0,-53.6,80.0,977.0,150.0,105.0,90.0,120.0,75.0,50.0,40.0,60.0,35.0,25.0,20.0,30.0
AL062010,DANIELLE,2,2010,0826,20100826,0600,,HU,23.1,-54.6,85.0,973.0,150.0,105.0,90.0,120.0,75.0,50.0,40.0,60.0,35.0,25.0,20.0,30.0
AL062010,DANIELLE,2,2010,0826,20100826,1200,,HU,24.0,-55.4,85.0,973.0,150.0,105.0,90.0,120.0,75.0,50.0,40.0,60.0,35.0,25.0,20.0,30.0
AL062010,DANIELLE,2,2010,0826,20100826,1800,,HU,24.8,-56.4,90.0,970.0,150.0,105.0,90.0,120.0,75.0,50.0,40.0,60.0,40.0,25.0,20.0,40.0
AL062010,DANIELLE,2,2010,0827,20100827,0000,,HU,25.6,-57.3,95.0,966.0,180.0,120.0,105.0,120.0,90.0,60.0,50.0,75.0,40.0,35.0,20.0,40.0
AL062010,DANIELLE,3,2010,0827,20100827,0600,,HU,26.2,-58.3,110.0,953.0,180.0,120.0,105.0,120.0,90.0,60.0,60.0,90.0,50.0,40.0,30.0,45.0
AL062010,DANIELLE,3,2010,0827,20100827,1200,,HU,26.5,-59.3,110.0,948.0,180.0,120.0,105.0,150.0,90.0,60.0,60.0,90.0,50.0,40.0,30.0,45.0
AL062010,DANIELLE,4,2010,0827,20100827,1800,,HU,27.1,-60.1,115.0,942.0,180.0,150.0,130.0,150.0,90.0,75.0,75.0,90.0,50.0,50.0,35.0,50.0
AL062010,DANIELLE,3,2010,0828,20100828,0000,,HU,27.7,-60.5,105.0,946.0,180.0,150.0,130.0,150.0,90.0,75.0,75.0,90.0,50.0,50.0,35.0,50.0
AL062010,DANIELLE,2,2010,0828,20100828,0600,,HU,28.3,-61.0,95.0,950.0,180.0,150.0,150.0,150.0,90.0,75.0,75.0,90.0,50.0,50.0,35.0,50.0
AL062010,DANIELLE,2,2010,0828,20100828,1200,,HU,28.9,-60.8,95.0,952.0,180.0,150.0,150.0,150.0,90.0,75.0,75.0,90.0,50.0,50.0,35.0,50.0
AL062010,DANIELLE,2,2010,0828,20100828,1800,,HU,29.6,-60.2,90.0,955.0,210.0,150.0,150.0,150.0,90.0,75.0,75.0,90.0,60.0,60.0,40.0,55.0
AL062010,DANIELLE,2,2010,0829,20100829,0000,,HU,30.9,-59.2,85.0,958.0,210.0,180.0,180.0,180.0,90.0,75.0,75.0,90.0,60.0,60.0,40.0,55.0
AL062010,DANIELLE,1,2010,0829,20100829,0600,,HU,32.4,-57.9,80.0,964.0,210.0,180.0,180.0,180.0,90.0,75.0,90.0,90.0,60.0,60.0,40.0,55.0
AL062010,DANIELLE,1,2010,0829,20100829,1200,,HU,34.7,-56.2,75.0,966.0,210.0,240.0,180.0,180.0,90.0,120.0,90.0,90.0,45.0,60.0,45.0,40.0
AL062010,DANIELLE,1,2010,0829,20100829,1800,,HU,37.3,-55.0,75.0,968.0,210.0,270.0,180.0,210.0,120.0,150.0,90.0,90.0,60.0,75.0,60.0,0.0
AL062010,DANIELLE,1,2010,0830,20100830,0000,,HU,38.7,-53.8,70.0,969.0,210.0,270.0,180.0,210.0,120.0,150.0,90.0,90.0,60.0,75.0,60.0,0.0
AL062010,DANIELLE,1,2010,0830,20100830,0600,,HU,40.0,-52.8,65.0,970.0,240.0,270.0,180.0,240.0,120.0,150.0,90.0,90.0,60.0,75.0,60.0,0.0
AL062010,DANIELLE,1,2010,0830,20100830,1200,,HU,40.6,-51.6,65.0,970.0,240.0,270.0,180.0,210.0,120.0,150.0,90.0,90.0,60.0,75.0,60.0,0.0
AL072010,EARL,1,2010,0829,20100829,1200,,HU,17.0,-58.0,65.0,985.0,130.0,100.0,80.0,100.0,60.0,60.0,30.0,60.0,30.0,20.0,0.0,20.0
AL072010,EARL,1,2010,0829,20100829,1800,,HU,17.3,-59.3,75.0,978.0,150.0,120.0,90.0,120.0,80.0,70.0,40.0,70.0,40.0,30.0,0.0,20.0
AL072010,EARL,2,2010,0830,20100830,0000,,HU,17.7,-60.6,85.0,971.0,150.0,120.0,100.0,120.0,80.0,80.0,40.0,70.0,40.0,30.0,20.0,30.0
AL072010,EARL,2,2010,0830,20100830,0600,,HU,18.1,-61.9,95.0,967.0,150.0,120.0,100.0,120.0,80.0,80.0,40.0,70.0,50.0,40.0,30.0,30.0
AL072010,EARL,3,2010,0830,20100830,1200,,HU,18.5,-63.1,105.0,965.0,170.0,140.0,120.0,150.0,100.0,100.0,50.0,80.0,50.0,40.0,30.0,40.0
AL072010,EARL,4,2010,0830,20100830,1800,,HU,19.0,-64.2,115.0,954.0,170.0,150.0,120.0,150.0,100.0,100.0,50.0,80.0,60.0,50.0,30.0,40.0
AL072010,EARL,4,2010,0831,20100831,0000,,HU,19.6,-65.3,115.0,938.0,180.0,150.0,120.0,150.0,100.0,100.0,50.0,80.0,60.0,50.0,30.0,40.0
AL072010,EARL,4,2010,0831,20100831,0600,,HU,20.2,-66.4,115.0,931.0,180.0,150.0,120.0,170.0,100.0,100.0,50.0,80.0,60.0,50.0,30.0,50.0
AL072010,EARL,4,2010,0831,20100831,1200,,HU,20.9,-67.5,115.0,935.0,180.0,150.0,120.0,170.0,100.0,100.0,60.0,80.0,70.0,60.0,30.0,50.0
AL072010,EARL,4,2010,0831,20100831,1800,,HU,21.6,-68.4,115.0,940.0,200.0,180.0,120.0,200.0,120.0,120.0,70.0,100.0,80.0,60.0,40.0,60.0
AL072010,EARL,3,2010,0901,20100901,0000,,HU,22.5,-69.4,110.0,940.0,200.0,180.0,120.0,200.0,120.0,120.0,80.0,100.0,80.0,70.0,40.0,60.0
AL072010,EARL,3,2010,0901,20100901,0600,,HU,23.6,-70.5,105.0,941.0,220.0,180.0,120.0,220.0,120.0,120.0,80.0,100.0,80.0,70.0,40.0,60.0
AL072010,EARL,3,2010,0901,20100901,1200,,HU,24.7,-71.6,110.0,942.0,220.0,180.0,120.0,220.0,120.0,120.0,80.0,100.0,80.0,70.0,40.0,60.0
AL072010,EARL,4,2010,0901,20100901,1800,,HU,25.9,-72.7,115.0,941.0,220.0,180.0,120.0,220.0,120.0,120.0,80.0,100.0,80.0,70.0,40.0,60.0
AL072010,EARL,4,2010,0902,20100902,0000,,HU,27.2,-73.5,120.0,932.0,200.0,180.0,120.0,200.0,120.0,120.0,80.0,100.0,80.0,70.0,40.0,60.0
AL072010,EARL,4,2010,0902,20100902,0600,,HU,28.6,-74.3,125.0,927.0,200.0,180.0,120.0,180.0,120.0,120.0,80.0,100.0,80.0,70.0,40.0,60.0
AL072010,EARL,4,2010,0902,20100902,1200,,HU,30.1,-74.8,115.0,935.0,200.0,180.0,120.0,180.0,120.0,120.0,80.0,100.0,80.0,70.0,40.0,50.0
AL072010,EARL,3,2010,0902,20100902,1800,,HU,31.7,-75.1,100.0,943.0,180.0,180.0,120.0,150.0,100.0,100.0,80.0,80.0,70.0,60.0,40.0,40.0
AL072010,EARL,2,2010,0903,20100903,0000,,HU,33.0,-74.9,90.0,949.0,180.0,180.0,120.0,150.0,100.0,100.0,80.0,80.0,70.0,60.0,50.0,40.0
AL072010,EARL,2,2010,0903,20100903,0600,,HU,34.5,-74.2,85.0,955.0,180.0,180.0,150.0,150.0,100.0,100.0,80.0,80.0,60.0,60.0,50.0,40.0
AL072010,EARL,1,2010,0903,20100903,1200,,HU,36.1,-73.4,75.0,959.0,180.0,180.0,150.0,150.0,100.0,100.0,80.0,80.0,60.0,60.0,50.0,40.0
AL072010,EARL,1,2010,0903,20100903,1800,,HU,37.6,-72.2,70.0,960.0,180.0,180.0,150.0,120.0,100.0,120.0,100.0,80.0,60.0,60.0,60.0,30.0
AL072010,EARL,1,2010,0904,20100904,1200,,HU,43.0,-65.7,65.0,961.0,180.0,180.0,150.0,110.0,100.0,120.0,100.0,70.0,0.0,60.0,0.0,0.0
AL072010,EARL,1,2010,0904,20100904,1500,L,HU,44.3,-64.5,65.0,962.0,180.0,180.0,150.0,110.0,100.0,120.0,100.0,70.0,0.0,60.0,0.0,0.0
AL072010,EARL,1,2010,0904,20100904,1800,,HU,45.5,-63.2,65.0,965.0,180.0,200.0,150.0,90.0,100.0,120.0,80.0,0.0,0.0,60.0,0.0,0.0
AL112010,IGOR,1,2010,0912,20100912,0000,,HU,17.6,-42.0,65.0,987.0,100.0,60.0,60.0,100.0,45.0,30.0,20.0,30.0,15.0,0.0,0.0,15.0
AL112010,IGOR,1,2010,0912,20100912,0600,,HU,17.7,-43.5,70.0,985.0,100.0,60.0,60.0,100.0,45.0,30.0,20.0,30.0,15.0,0.0,0.0,15.0
AL112010,IGOR,2,2010,0912,20100912,1200,,HU,17.7,-44.9,90.0,970.0,120.0,80.0,80.0,120.0,50.0,40.0,30.0,40.0,30.0,15.0,15.0,20.0
AL112010,IGOR,4,2010,0912,20100912,1800,,HU,17.7,-46.1,115.0,948.0,140.0,110.0,90.0,130.0,70.0,60.0,40.0,60.0,30.0,30.0,15.0,30.0
AL112010,IGOR,4,2010,0913,20100913,0000,,HU,17.7,-47.3,130.0,935.0,140.0,110.0,90.0,130.0,70.0,60.0,40.0,60.0,30.0,30.0,15.0,30.0
AL112010,IGOR,4,2010,0913,20100913,0600,,HU,17.6,-48.3,130.0,935.0,150.0,140.0,90.0,130.0,70.0,60.0,50.0,60.0,30.0,30.0,15.0,30.0
AL112010,IGOR,4,2010,0913,20100913,1200,,HU,17.6,-49.3,130.0,933.0,150.0,140.0,100.0,130.0,80.0,60.0,50.0,80.0,45.0,30.0,30.0,45.0
AL112010,IGOR,4,2010,0913,20100913,1800,,HU,17.6,-50.2,125.0,937.0,180.0,140.0,110.0,140.0,90.0,70.0,60.0,80.0,45.0,30.0,30.0,45.0
AL112010,IGOR,4,2010,0914,20100914,0000,,HU,17.7,-50.9,125.0,937.0,180.0,140.0,110.0,140.0,90.0,70.0,60.0,80.0,45.0,30.0,30.0,45.0
AL112010,IGOR,4,2010,0914,20100914,0600,,HU,17.9,-51.5,115.0,945.0,180.0,140.0,110.0,140.0,90.0,70.0,60.0,80.0,45.0,30.0,30.0,45.0
AL112010,IGOR,4,2010,0914,20100914,1200,,HU,18.2,-52.1,115.0,945.0,180.0,140.0,110.0,140.0,90.0,70.0,60.0,80.0,45.0,30.0,30.0,45.0
AL112010,IGOR,4,2010,0914,20100914,1800,,HU,18.6,-52.8,125.0,933.0,210.0,150.0,130.0,160.0,90.0,70.0,60.0,90.0,45.0,30.0,30.0,45.0
AL112010,IGOR,4,2010,0915,20100915,0000,,HU,18.9,-53.5,135.0,924.0,210.0,150.0,130.0,160.0,100.0,70.0,60.0,90.0,45.0,30.0,30.0,45.0
AL112010,IGOR,4,2010,0915,20100915,0600,,HU,19.2,-54.1,125.0,935.0,210.0,150.0,130.0,160.0,100.0,80.0,60.0,90.0,45.0,30.0,30.0,45.0
AL112010,IGOR,4,2010,0915,20100915,1200,,HU,19.5,-54.7,115.0,945.0,210.0,150.0,130.0,160.0,100.0,80.0,60.0,90.0,45.0,30.0,30.0,45.0
AL112010,IGOR,4,2010,0915,20100915,1800,,HU,19.8,-55.3,115.0,942.0,210.0,175.0,140.0,175.0,120.0,80.0,60.0,100.0,45.0,45.0,30.0,45.0
AL112010,IGOR,4,2010,0916,20100916,0000,,HU,20.1,-56.0,120.0,936.0,240.0,210.0,180.0,210.0,120.0,90.0,80.0,100.0,60.0,45.0,45.0,60.0
AL112010,IGOR,4,2010,0916,20100916,0600,,HU,20.4,-56.5,125.0,929.0,240.0,210.0,180.0,210.0,130.0,90.0,80.0,110.0,60.0,45.0,45.0,60.0
AL112010,IGOR,4,2010,0916,20100916,1200,,HU,20.8,-57.1,120.0,934.0,240.0,210.0,180.0,210.0,130.0,90.0,80.0,110.0,60.0,45.0,45.0,60.0
AL112010,IGOR,4,2010,0916,20100916,1800,,HU,21.4,-57.8,115.0,940.0,250.0,210.0,180.0,225.0,140.0,110.0,100.0,120.0,90.0,60.0,45.0,75.0
AL112010,IGOR,4,2010,0917,20100917,0000,,HU,21.8,-58.4,115.0,935.0,250.0,210.0,180.0,225.0,140.0,110.0,100.0,120.0,90.0,60.0,45.0,75.0
AL112010,IGOR,3,2010,0917,20100917,0600,,HU,22.2,-59.1,110.0,935.0,250.0,210.0,180.0,240.0,140.0,110.0,100.0,120.0,90.0,60.0,45.0,75.0
AL112010,IGOR,3,2010,0917,20100917,1200,,HU,22.8,-59.9,100.0,945.0,250.0,210.0,180.0,240.0,140.0,110.0,100.0,120.0,90.0,60.0,45.0,75.0
AL112010,IGOR,2,2010,0917,20100917,1800,,HU,23.5,-60.7,90.0,947.0,300.0,210.0,200.0,240.0,160.0,110.0,130.0,120.0,90.0,60.0,45.0,75.0
AL112010,IGOR,2,2010,0918,20100918,0000,,HU,24.2,-61.6,90.0,947.0,300.0,210.0,200.0,240.0,160.0,110.0,130.0,120.0,90.0,60.0,45.0,75.0
AL112010,IGOR,2,2010,0918,20100918,0600,,HU,24.9,-62.5,85.0,939.0,300.0,210.0,200.0,240.0,160.0,110.0,130.0,130.0,90.0,60.0,45.0,75.0
AL112010,IGOR,2,2010,0918,20100918,1200,,HU,25.7,-63.3,85.0,939.0,300.0,210.0,200.0,240.0,160.0,110.0,130.0,130.0,90.0,60.0,45.0,75.0
AL112010,IGOR,1,2010,0918,20100918,1800,,HU,26.6,-64.0,80.0,945.0,300.0,225.0,200.0,240.0,160.0,110.0,110.0,130.0,80.0,50.0,45.0,75.0
AL112010,IGOR,1,2010,0919,20100919,0000,,HU,27.5,-64.6,80.0,945.0,300.0,225.0,200.0,240.0,160.0,110.0,110.0,150.0,80.0,45.0,45.0,75.0
AL112010,IGOR,1,2010,0919,20100919,0600,,HU,28.4,-65.2,75.0,949.0,300.0,225.0,200.0,260.0,160.0,130.0,120.0,140.0,75.0,45.0,60.0,75.0
AL112010,IGOR,1,2010,0919,20100919,1200,,HU,29.6,-65.6,75.0,949.0,300.0,250.0,200.0,300.0,160.0,130.0,120.0,140.0,75.0,45.0,60.0,75.0
AL112010,IGOR,1,2010,0919,20100919,1800,,HU,30.8,-65.9,70.0,952.0,300.0,250.0,200.0,300.0,180.0,150.0,120.0,150.0,75.0,60.0,60.0,75.0
AL112010,IGOR,1,2010,0920,20100920,0000,,HU,31.9,-65.7,65.0,953.0,300.0,250.0,200.0,300.0,180.0,150.0,120.0,150.0,75.0,60.0,75.0,75.0
AL112010,IGOR,1,2010,0920,20100920,0600,,HU,33.2,-65.2,65.0,957.0,350.0,300.0,250.0,300.0,180.0,150.0,120.0,160.0,75.0,50.0,75.0,75.0
AL112010,IGOR,1,2010,0920,20100920,1200,,HU,35.1,-64.2,65.0,960.0,350.0,300.0,250.0,300.0,180.0,150.0,120.0,160.0,75.0,50.0,75.0,75.0
AL112010,IGOR,1,2010,0920,20100920,1800,,HU,37.2,-62.6,65.0,960.0,350.0,300.0,250.0,300.0,180.0,150.0,120.0,160.0,75.0,45.0,60.0,75.0
AL112010,IGOR,1,2010,0921,20100921,0000,,HU,39.0,-60.4,65.0,960.0,400.0,350.0,300.0,350.0,200.0,180.0,140.0,160.0,75.0,45.0,60.0,75.0
AL112010,IGOR,1,2010,0921,20100921,0600,,HU,41.5,-57.0,65.0,960.0,400.0,350.0,300.0,350.0,210.0,180.0,140.0,160.0,75.0,45.0,60.0,75.0
AL112010,IGOR,1,2010,0921,20100921,1200,,HU,44.8,-54.4,65.0,955.0,400.0,350.0,350.0,350.0,200.0,180.0,140.0,160.0,75.0,45.0,60.0,75.0
AL112010,IGOR,1,2010,0921,20100921,1500,L,HU,46.6,-53.2,75.0,950.0,400.0,350.0,350.0,350.0,200.0,180.0,140.0,160.0,75.0,45.0,60.0,75.0
AL122010,JULIA,1,2010,0914,20100914,1200,,HU,15.9,-29.2,70.0,987.0,75.0,60.0,45.0,60.0,30.0,30.0,20.0,30.0,20.0,20.0,0.0,20.0
AL122010,JULIA,1,2010,0914,20100914,1800,,HU,16.1,-29.9,80.0,979.0,75.0,60.0,60.0,60.0,30.0,30.0,20.0,30.0,20.0,20.0,0.0,20.0
AL122010,JULIA,2,2010,0915,20100915,0000,,HU,16.4,-30.6,90.0,973.0,90.0,60.0,60.0,60.0,30.0,30.0,20.0,30.0,20.0,20.0,0.0,20.0
AL122010,JULIA,3,2010,0915,20100915,0600,,HU,16.9,-31.4,110.0,956.0,90.0,75.0,75.0,75.0,40.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0
AL122010,JULIA,4,2010,0915,20100915,1200,,HU,17.7,-32.2,120.0,948.0,105.0,75.0,75.0,90.0,40.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0
AL122010,JULIA,4,2010,0915,20100915,1800,,HU,18.8,-33.0,115.0,951.0,105.0,90.0,75.0,105.0,50.0,40.0,30.0,40.0,30.0,20.0,20.0,30.0
AL122010,JULIA,3,2010,0916,20100916,0000,,HU,19.9,-34.1,105.0,958.0,105.0,90.0,75.0,105.0,50.0,40.0,30.0,40.0,30.0,20.0,20.0,30.0
AL122010,JULIA,3,2010,0916,20100916,0600,,HU,20.9,-35.8,100.0,962.0,120.0,105.0,75.0,120.0,60.0,50.0,30.0,50.0,30.0,20.0,20.0,30.0
AL122010,JULIA,2,2010,0916,20100916,1200,,HU,21.8,-37.7,90.0,970.0,120.0,105.0,75.0,120.0,60.0,50.0,30.0,50.0,30.0,20.0,20.0,30.0
AL122010,JULIA,1,2010,0916,20100916,1800,,HU,22.7,-40.0,80.0,977.0,120.0,105.0,75.0,120.0,60.0,50.0,30.0,50.0,30.0,20.0,20.0,30.0
AL122010,JULIA,1,2010,0917,20100917,0000,,HU,23.1,-42.0,75.0,981.0,105.0,105.0,75.0,105.0,60.0,50.0,30.0,50.0,30.0,20.0,20.0,30.0
AL122010,JULIA,1,2010,0917,20100917,0600,,HU,23.5,-44.0,75.0,981.0,105.0,105.0,75.0,105.0,60.0,50.0,30.0,50.0,30.0,20.0,20.0,30.0
AL122010,JULIA,1,2010,0917,20100917,1200,,HU,23.9,-45.8,70.0,983.0,105.0,105.0,75.0,105.0,60.0,50.0,30.0,50.0,30.0,20.0,20.0,30.0
AL122010,JULIA,1,2010,0917,20100917,1800,,HU,24.6,-47.4,65.0,986.0,120.0,105.0,75.0,105.0,60.0,50.0,30.0,50.0,30.0,20.0,0.0,30.0
AL132010,KARL,1,2010,0916,20100916,1800,,HU,19.6,-93.3,70.0,982.0,60.0,50.0,50.0,60.0,25.0,15.0,15.0,25.0,10.0,0.0,0.0,10.0
AL132010,KARL,2,2010,0917,20100917,0000,,HU,19.7,-94.1,85.0,971.0,90.0,50.0,50.0,75.0,30.0,15.0,15.0,25.0,15.0,0.0,0.0,10.0
AL132010,KARL,2,2010,0917,20100917,0600,,HU,19.7,-94.9,95.0,966.0,90.0,70.0,70.0,90.0,40.0,40.0,40.0,40.0,20.0,15.0,15.0,20.0
AL132010,KARL,3,2010,0917,20100917,1200,,HU,19.6,-95.6,110.0,956.0,80.0,70.0,70.0,80.0,40.0,30.0,30.0,40.0,20.0,15.0,15.0,20.0
AL132010,KARL,3,2010,0917,20100917,1500,T,HU,19.4,-96.0,110.0,970.0,80.0,70.0,70.0,80.0,40.0,30.0,30.0,40.0,20.0,15.0,15.0,20.0
AL132010,KARL,3,2010,0917,20100917,1645,L,HU,19.3,-96.2,100.0,976.0,80.0,70.0,70.0,80.0,40.0,30.0,30.0,40.0,20.0,15.0,15.0,20.0
AL132010,KARL,2,2010,0917,20100917,1800,,HU,19.2,-96.4,90.0,979.0,80.0,70.0,50.0,80.0,40.0,30.0,25.0,40.0,20.0,15.0,10.0,20.0
AL142010,LISA,1,2010,0924,20100924,2100,S,HU,20.0,-27.7,65.0,988.0,50.0,40.0,30.0,40.0,20.0,15.0,10.0,20.0,10.0,10.0,0.0,10.0
AL142010,LISA,1,2010,0925,20100925,0000,,HU,20.4,-27.8,75.0,982.0,50.0,40.0,30.0,40.0,20.0,15.0,10.0,20.0,10.0,10.0,0.0,10.0
AL142010,LISA,1,2010,0925,20100925,0600,,HU,21.3,-28.0,70.0,986.0,50.0,40.0,30.0,40.0,20.0,15.0,10.0,20.0,10.0,10.0,0.0,10.0
AL172010,OTTO,1,2010,1008,20101008,1200,,HU,25.2,-64.8,65.0,983.0,100.0,170.0,80.0,60.0,40.0,50.0,40.0,0.0,20.0,25.0,15.0,0.0
AL172010,OTTO,1,2010,1008,20101008,1800,,HU,26.2,-63.3,70.0,980.0,100.0,170.0,80.0,60.0,40.0,60.0,40.0,0.0,20.0,25.0,15.0,0.0
AL172010,OTTO,1,2010,1009,20101009,0000,,HU,27.2,-61.7,75.0,976.0,110.0,190.0,60.0,70.0,40.0,60.0,40.0,0.0,20.0,25.0,15.0,0.0
AL172010,OTTO,1,2010,1009,20101009,0600,,HU,28.5,-59.7,75.0,978.0,110.0,190.0,60.0,70.0,50.0,70.0,40.0,0.0,25.0,30.0,15.0,0.0
AL172010,OTTO,1,2010,1009,20101009,1200,,HU,30.0,-57.3,70.0,981.0,110.0,190.0,60.0,70.0,50.0,70.0,40.0,0.0,25.0,30.0,15.0,0.0
AL172010,OTTO,1,2010,1009,20101009,1800,,HU,31.4,-54.3,65.0,985.0,110.0,190.0,60.0,70.0,50.0,70.0,40.0,0.0,25.0,30.0,15.0,0.0
AL182010,PAULA,1,2010,1012,20101012,0000,,HU,16.5,-84.4,65.0,996.0,45.0,45.0,30.0,45.0,20.0,20.0,0.0,30.0,10.0,10.0,0.0,10.0
